DOI,DID,yyyy,mm,dd,hh,min,timezone,xyear,LatDir,NSflag,LatD,LatM,LatS,LatDecimal,LongDir,EWflag,LongD,LongM,LongS,LongDecimal,altdepflag,altdep,Unit_altdep,sample type,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,sample_type2,name_river,river_code_MLT,Periods,Unit_Periods,Weight,Unit_Weight,Site_Number
10.34355/Fukushima.Pref.CEC.00014,161,2016,1,28,12,0,JST,2016.073973,N,1,37,17,19,37.28861111,E,1,140,21,16,140.3544444,1,238.3,m,Suspended Matter,137Cs,=,"1,464 ",80 ,Bq kg-1,134Cs,=,287 ,45 ,Bq kg-1,river,Shakado,W8202010232,55,Day,1.72 ,g,14
10.34355/Fukushima.Pref.CEC.00014,162,2016,2,22,12,0,JST,2016.140868,N,1,37,17,19,37.28861111,E,1,140,21,16,140.3544444,1,238.3,m,Suspended Matter,137Cs,=,"1,182 ",180 ,Bq kg-1,134Cs,<,553 ,,Bq kg-1,river,Shakado,W8202010232,25,Day,0.07 ,g,14
10.34355/Fukushima.Pref.CEC.00014,163,2016,4,7,12,0,JST,2016.266438,N,1,37,17,19,37.28861111,E,1,140,21,16,140.3544444,1,238.3,m,Suspended Matter,137Cs,=,986 ,73 ,Bq kg-1,134Cs,=,147 ,49 ,Bq kg-1,river,Shakado,W8202010232,45,Day,0.86 ,g,14
10.34355/Fukushima.Pref.CEC.00014,164,2016,5,27,12,0,JST,2016.404566,N,1,37,17,19,37.28861111,E,1,140,21,16,140.3544444,1,238.3,m,Suspended Matter,137Cs,=,"2,839 ",179 ,Bq kg-1,134Cs,=,581 ,100 ,Bq kg-1,river,Shakado,W8202010232,50,Day,1.27 ,g,14
10.34355/Fukushima.Pref.CEC.00014,165,2016,12,20,12,0,JST,2016.968721,N,1,37,17,19,37.28861111,E,1,140,21,16,140.3544444,1,238.3,m,Suspended Matter,137Cs,=,"1,538 ",31 ,Bq kg-1,134Cs,=,267 ,17 ,Bq kg-1,river,Shakado,W8202010232,74,Day,0.99 ,g,14
10.34355/Fukushima.Pref.CEC.00014,166,2017,2,27,12,0,JST,2017.154566,N,1,37,17,19,37.28861111,E,1,140,21,16,140.3544444,1,238.3,m,Suspended Matter,137Cs,=,246 ,18 ,Bq kg-1,134Cs,=,40 ,12 ,Bq kg-1,river,Shakado,W8202010232,69,Day,3.52 ,g,14
10.34355/Fukushima.Pref.CEC.00014,167,2015,4,17,12,0,JST,2015.293836,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"8,283 ",64 ,Bq kg-1,134Cs,=,"2,323 ",35 ,Bq kg-1,river,Mizunashi,W0700100004,94,Day,52.57 ,g,15
10.34355/Fukushima.Pref.CEC.00014,168,2015,6,17,12,0,JST,2015.460502,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"13,442 ",99 ,Bq kg-1,134Cs,=,"3,625 ",52 ,Bq kg-1,river,Mizunashi,W0700100004,61,Day,34.21 ,g,15
10.34355/Fukushima.Pref.CEC.00014,169,2015,7,28,12,0,JST,2015.573973,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"7,251 ",78 ,Bq kg-1,134Cs,=,"1,853 ",39 ,Bq kg-1,river,Mizunashi,W0700100004,41,Day,43.26 ,g,15
10.34355/Fukushima.Pref.CEC.00014,170,2015,8,28,12,0,JST,2015.657306,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"9,521 ",91 ,Bq kg-1,134Cs,=,"2,423 ",48 ,Bq kg-1,river,Mizunashi,W0700100004,31,Day,20.25 ,g,15
10.34355/Fukushima.Pref.CEC.00014,171,2015,10,23,12,0,JST,2015.810274,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"1,889 ",29 ,Bq kg-1,134Cs,=,418 ,13 ,Bq kg-1,river,Mizunashi,W0700100004,56,Day,124.41 ,g,15
10.34355/Fukushima.Pref.CEC.00014,172,2015,12,21,12,0,JST,2015.971461,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"6,057 ",109 ,Bq kg-1,134Cs,=,"1,481 ",55 ,Bq kg-1,river,Mizunashi,W0700100004,59,Day,6.35 ,g,15
10.34355/Fukushima.Pref.CEC.00014,173,2016,2,16,12,0,JST,2016.124429,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"6,443 ",134 ,Bq kg-1,134Cs,=,"1,400 ",65 ,Bq kg-1,river,Mizunashi,W0700100004,57,Day,4.48 ,g,15
10.34355/Fukushima.Pref.CEC.00014,174,2016,4,8,12,0,JST,2016.269178,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"6,145 ",259 ,Bq kg-1,134Cs,=,"1,350 ",135 ,Bq kg-1,river,Mizunashi,W0700100004,52,Day,2.35 ,g,15
10.34355/Fukushima.Pref.CEC.00014,175,2016,6,10,12,0,JST,2016.441324,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"6,054 ",190 ,Bq kg-1,134Cs,=,"1,109 ",86 ,Bq kg-1,river,Mizunashi,W0700100004,63,Day,4.79 ,g,15
10.34355/Fukushima.Pref.CEC.00014,176,2016,8,19,12,0,JST,2016.632648,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"7,916 ",153 ,Bq kg-1,134Cs,=,"1,520 ",71 ,Bq kg-1,river,Mizunashi,W0700100004,70,Day,11.02 ,g,15
10.34355/Fukushima.Pref.CEC.00014,177,2016,12,20,12,0,JST,2016.968721,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"7,029 ",265 ,Bq kg-1,134Cs,=,"1,230 ",121 ,Bq kg-1,river,Mizunashi,W0700100004,54,Day,2.81 ,g,15
10.34355/Fukushima.Pref.CEC.00014,178,2017,3,2,12,0,JST,2017.169406,N,1,37,38,40,37.64444444,E,1,140,57,26,140.9572222,1,18.5,m,Suspended Matter,137Cs,=,"5,615 ",278 ,Bq kg-1,134Cs,=,791 ,142 ,Bq kg-1,river,Mizunashi,W0700100004,72,Day,0.80 ,g,15
10.34355/Fukushima.Pref.CEC.00014,179,2015,4,23,12,0,JST,2015.310274,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"2,908 ",43 ,Bq kg-1,134Cs,=,754 ,23 ,Bq kg-1,river,Hirose,W8202010048,98,Day,32.98 ,g,16
10.34355/Fukushima.Pref.CEC.00014,180,2015,5,27,12,0,JST,2015.404566,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"3,398 ",63 ,Bq kg-1,134Cs,=,946 ,36 ,Bq kg-1,river,Hirose,W8202010048,34,Day,14.21 ,g,16
10.34355/Fukushima.Pref.CEC.00014,181,2015,7,24,12,0,JST,2015.563014,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"3,234 ",48 ,Bq kg-1,134Cs,=,783 ,24 ,Bq kg-1,river,Hirose,W8202010048,58,Day,72.39 ,g,16
10.34355/Fukushima.Pref.CEC.00014,182,2015,8,28,12,0,JST,2015.657306,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"3,687 ",48 ,Bq kg-1,134Cs,=,936 ,24 ,Bq kg-1,river,Hirose,W8202010048,35,Day,41.24 ,g,16
10.34355/Fukushima.Pref.CEC.00014,183,2015,10,9,12,0,JST,2015.771918,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,837 ,16 ,Bq kg-1,134Cs,=,195 ,8 ,Bq kg-1,river,Hirose,W8202010048,42,Day,108.22 ,g,16
10.34355/Fukushima.Pref.CEC.00014,184,2016,2,15,12,0,JST,2016.121689,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,639 ,43 ,Bq kg-1,134Cs,=,136 ,22 ,Bq kg-1,river,Hirose,W8202010048,26,Day,4.42 ,g,16
10.34355/Fukushima.Pref.CEC.00014,185,2016,4,19,12,0,JST,2016.299315,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,773 ,58 ,Bq kg-1,134Cs,=,183 ,33 ,Bq kg-1,river,Hirose,W8202010048,64,Day,6.77 ,g,16
10.34355/Fukushima.Pref.CEC.00014,186,2016,5,31,12,0,JST,2016.415525,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"2,305 ",71 ,Bq kg-1,134Cs,=,448 ,34 ,Bq kg-1,river,Hirose,W8202010048,42,Day,17.56 ,g,16
10.34355/Fukushima.Pref.CEC.00014,187,2016,8,9,12,0,JST,2016.605251,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"1,590 ",48 ,Bq kg-1,134Cs,=,297 ,22 ,Bq kg-1,river,Hirose,W8202010048,70,Day,31.49 ,g,16
10.34355/Fukushima.Pref.CEC.00014,188,2016,10,3,12,0,JST,2016.755479,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,893 ,25 ,Bq kg-1,134Cs,=,157 ,11 ,Bq kg-1,river,Hirose,W8202010048,55,Day,97.40 ,g,16
10.34355/Fukushima.Pref.CEC.00014,189,2016,12,21,12,0,JST,2016.971461,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"1,526 ",39 ,Bq kg-1,134Cs,=,222 ,15 ,Bq kg-1,river,Hirose,W8202010048,79,Day,63.96 ,g,16
10.34355/Fukushima.Pref.CEC.00014,190,2017,3,1,12,0,JST,2017.166667,N,1,37,40,46,37.67944444,E,1,140,36,54,140.615,1,183.9,m,Suspended Matter,137Cs,=,"1,197 ",59 ,Bq kg-1,134Cs,=,161 ,29 ,Bq kg-1,river,Hirose,W8202010048,70,Day,3.32 ,g,16
10.34355/Fukushima.Pref.CEC.00014,191,2015,6,2,12,0,JST,2015.419406,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,557 ",43 ,Bq kg-1,134Cs,=,434 ,25 ,Bq kg-1,river,Abukuma,W8202010001,140,Day,12.91 ,g,17
10.34355/Fukushima.Pref.CEC.00014,192,2015,7,15,12,0,JST,2015.538356,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,256 ",46 ,Bq kg-1,134Cs,=,334 ,26 ,Bq kg-1,river,Abukuma,W8202010001,43,Day,14.13 ,g,17
10.34355/Fukushima.Pref.CEC.00014,193,2015,8,24,12,0,JST,2015.646347,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,205 ",23 ,Bq kg-1,134Cs,=,303 ,12 ,Bq kg-1,river,Abukuma,W8202010001,40,Day,48.37 ,g,17
10.34355/Fukushima.Pref.CEC.00014,194,2015,10,14,12,0,JST,2015.785616,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,223 ",34 ,Bq kg-1,134Cs,=,310 ,18 ,Bq kg-1,river,Abukuma,W8202010001,51,Day,17.03 ,g,17
10.34355/Fukushima.Pref.CEC.00014,195,2016,1,15,12,0,JST,2016.038356,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,791 ,30 ,Bq kg-1,134Cs,=,177 ,16 ,Bq kg-1,river,Abukuma,W8202010001,52,Day,6.71 ,g,17
10.34355/Fukushima.Pref.CEC.00014,196,2016,4,11,12,0,JST,2016.277397,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,717 ,63 ,Bq kg-1,134Cs,=,146 ,35 ,Bq kg-1,river,Abukuma,W8202010001,87,Day,3.71 ,g,17
10.34355/Fukushima.Pref.CEC.00014,197,2016,5,30,12,0,JST,2016.412785,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,581 ",55 ,Bq kg-1,134Cs,=,360 ,28 ,Bq kg-1,river,Abukuma,W8202010001,49,Day,20.34 ,g,17
10.34355/Fukushima.Pref.CEC.00014,198,2016,7,28,12,0,JST,2016.573973,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,081 ",43 ,Bq kg-1,134Cs,=,180 ,21 ,Bq kg-1,river,Abukuma,W8202010001,59,Day,9.16 ,g,17
10.34355/Fukushima.Pref.CEC.00014,199,2016,10,17,12,0,JST,2016.793836,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,"1,030 ",20 ,Bq kg-1,134Cs,=,190 ,9 ,Bq kg-1,river,Abukuma,W8202010001,81,Day,32.85 ,g,17
10.34355/Fukushima.Pref.CEC.00014,200,2017,1,6,12,0,JST,2017.013699,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,583 ,22 ,Bq kg-1,134Cs,=,112 ,11 ,Bq kg-1,river,Abukuma,W8202010001,81,Day,5.09 ,g,17
10.34355/Fukushima.Pref.CEC.00014,201,2017,2,27,12,0,JST,2017.154566,N,1,37,55,18,37.92166667,E,1,140,45,44,140.7622222,1,16.6,m,Suspended Matter,137Cs,=,309 ,36 ,Bq kg-1,134Cs,=,98 ,26 ,Bq kg-1,river,Abukuma,W8202010001,52,Day,1.50 ,g,17
10.34355/Fukushima.Pref.CEC.00014,202,2015,5,27,12,0,JST,2015.404566,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"1,173 ",54 ,Bq kg-1,134Cs,=,299 ,29 ,Bq kg-1,river,Surigami,W8202010083,135,Day,10.41 ,g,19
10.34355/Fukushima.Pref.CEC.00014,203,2015,7,15,12,0,JST,2015.538356,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"1,863 ",143 ,Bq kg-1,134Cs,=,465 ,95 ,Bq kg-1,river,Surigami,W8202010083,49,Day,0.38 ,g,19
10.34355/Fukushima.Pref.CEC.00014,204,2015,8,24,12,0,JST,2015.646347,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"3,034 ",131 ,Bq kg-1,134Cs,=,703 ,76 ,Bq kg-1,river,Surigami,W8202010083,40,Day,1.31 ,g,19
10.34355/Fukushima.Pref.CEC.00014,205,2015,10,8,12,0,JST,2015.769178,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"1,217 ",21 ,Bq kg-1,134Cs,=,290 ,11 ,Bq kg-1,river,Surigami,W8202010083,45,Day,32.66 ,g,19
10.34355/Fukushima.Pref.CEC.00014,206,2016,1,26,12,0,JST,2016.068493,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"1,913 ",71 ,Bq kg-1,134Cs,=,419 ,41 ,Bq kg-1,river,Surigami,W8202010083,110,Day,1.38 ,g,19
10.34355/Fukushima.Pref.CEC.00014,207,2016,2,26,12,0,JST,2016.151826,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,"1,189 ",80 ,Bq kg-1,134Cs,=,232 ,58 ,Bq kg-1,river,Surigami,W8202010083,31,Day,0.28 ,g,19
10.34355/Fukushima.Pref.CEC.00014,208,2016,4,13,12,0,JST,2016.282877,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,918 ,68 ,Bq kg-1,134Cs,=,251 ,47 ,Bq kg-1,river,Surigami,W8202010083,47,Day,1.25 ,g,19
10.34355/Fukushima.Pref.CEC.00014,209,2017,3,2,12,0,JST,2017.169406,N,1,37,48,40,37.81111111,E,1,140,29,45,140.4958333,1,54.3,m,Suspended Matter,137Cs,=,562 ,38 ,Bq kg-1,134Cs,=,79 ,22 ,Bq kg-1,river,Surigami,W8202010083,71,Day,1.89 ,g,19
10.34355/Fukushima.Pref.CEC.00014,210,2015,4,24,12,0,JST,2015.313014,N,1,37,45,4,37.75111111,E,1,140,27,10,140.4527778,1,69.5,m,Suspended Matter,137Cs,=,"7,800 ",274 ,Bq kg-1,134Cs,=,"2,340 ",173 ,Bq kg-1,river,Ara,W8202010099,100,Day,0.76 ,g,20
10.34355/Fukushima.Pref.CEC.00014,211,2015,5,27,12,0,JST,2015.404566,N,1,37,45,4,37.75111111,E,1,140,27,10,140.4527778,1,69.5,m,Suspended Matter,137Cs,=,"1,634 ",85 ,Bq kg-1,134Cs,=,401 ,49 ,Bq kg-1,river,Ara,W8202010099,33,Day,3.13 ,g,20
10.34355/Fukushima.Pref.CEC.00014,212,2015,7,15,12,0,JST,2015.538356,N,1,37,45,4,37.75111111,E,1,140,27,10,140.4527778,1,69.5,m,Suspended Matter,137Cs,=,"1,896 ",103 ,Bq kg-1,134Cs,=,427 ,58 ,Bq kg-1,river,Ara,W8202010099,49,Day,2.18 ,g,20
10.34355/Fukushima.Pref.CEC.00014,213,2015,8,24,12,0,JST,2015.646347,N,1,37,45,4,37.75111111,E,1,140,27,10,140.4527778,1,69.5,m,Suspended Matter,137Cs,=,"11,096 ",264 ,Bq kg-1,134Cs,=,"2,770 ",138 ,Bq kg-1,river,Ara,W8202010099,40,Day,1.87 ,g,20
10.34355/Fukushima.Pref.CEC.00014,214,2015,11,5,12,0,JST,2015.844292,N,1,37,45,4,37.75111111,E,1,140,27,10,140.4527778,1,69.5,m,Suspended Matter,137Cs,=,"1,039 ",20 ,Bq kg-1,134Cs,=,236 ,10 ,Bq kg-1,river,Ara,W8202010099,73,Day,81.95 ,g,20
10.34355/Fukushima.Pref.CEC.00014,215,2016,2,26,12,0,JST,2016.151826,N,1,37,45,4,37.75111111,E,1,140,27,10,140.4527778,1,69.5,m,Suspended Matter,137Cs,=,"1,899 ",65 ,Bq kg-1,134Cs,=,365 ,30 ,Bq kg-1,river,Ara,W8202010099,37,Day,11.61 ,g,20
10.34355/Fukushima.Pref.CEC.00014,216,2016,4,13,12,0,JST,2016.282877,N,1,37,45,4,37.75111111,E,1,140,27,10,140.4527778,1,69.5,m,Suspended Matter,137Cs,=,"1,666 ",56 ,Bq kg-1,134Cs,=,357 ,28 ,Bq kg-1,river,Ara,W8202010099,47,Day,23.18 ,g,20
10.34355/Fukushima.Pref.CEC.00014,217,2015,4,24,12,0,JST,2015.313014,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,"1,957 ",40 ,Bq kg-1,134Cs,=,557 ,22 ,Bq kg-1,river,Abukuma,W8202010001,102,Day,22.69 ,g,21
10.34355/Fukushima.Pref.CEC.00014,218,2015,5,27,12,0,JST,2015.404566,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,"3,472 ",147 ,Bq kg-1,134Cs,=,"1,029 ",90 ,Bq kg-1,river,Abukuma,W8202010001,33,Day,2.15 ,g,21
10.34355/Fukushima.Pref.CEC.00014,219,2015,7,15,12,0,JST,2015.538356,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,"4,568 ",108 ,Bq kg-1,134Cs,=,"1,180 ",56 ,Bq kg-1,river,Abukuma,W8202010001,49,Day,9.77 ,g,21
10.34355/Fukushima.Pref.CEC.00014,220,2015,8,24,12,0,JST,2015.646347,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,532 ,16 ,Bq kg-1,134Cs,=,137 ,8 ,Bq kg-1,river,Abukuma,W8202010001,40,Day,118.97 ,g,21
10.34355/Fukushima.Pref.CEC.00014,221,2015,10,8,12,0,JST,2015.769178,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,809 ,20 ,Bq kg-1,134Cs,=,185 ,10 ,Bq kg-1,river,Abukuma,W8202010001,45,Day,113.11 ,g,21
10.34355/Fukushima.Pref.CEC.00014,222,2016,1,20,12,0,JST,2016.052055,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,"1,542 ",45 ,Bq kg-1,134Cs,=,345 ,22 ,Bq kg-1,river,Abukuma,W8202010001,104,Day,21.94 ,g,21
10.34355/Fukushima.Pref.CEC.00014,223,2016,2,26,12,0,JST,2016.151826,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,627 ,48 ,Bq kg-1,134Cs,=,157 ,28 ,Bq kg-1,river,Abukuma,W8202010001,37,Day,1.58 ,g,21
10.34355/Fukushima.Pref.CEC.00014,224,2016,4,13,12,0,JST,2016.282877,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,533 ,23 ,Bq kg-1,134Cs,=,132 ,21 ,Bq kg-1,river,Abukuma,W8202010001,47,Day,0.68 ,g,21
10.34355/Fukushima.Pref.CEC.00014,225,2017,3,2,12,0,JST,2017.169406,N,1,37,43,38,37.72722222,E,1,140,28,23,140.4730556,1,64.8,m,Suspended Matter,137Cs,=,804 ,72 ,Bq kg-1,134Cs,<,158 ,,Bq kg-1,river,Abukuma,W8202010001,71,Day,0.77 ,g,21
10.34355/Fukushima.Pref.CEC.00014,226,2015,5,1,12,0,JST,2015.333333,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"7,846 ",141 ,Bq kg-1,134Cs,=,"2,080 ",80 ,Bq kg-1,river,Ouse,W8202010171,107,Day,5.69 ,g,22
10.34355/Fukushima.Pref.CEC.00014,227,2015,5,28,12,0,JST,2015.407306,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"3,702 ",83 ,Bq kg-1,134Cs,=,940 ,45 ,Bq kg-1,river,Ouse,W8202010171,27,Day,14.71 ,g,22
10.34355/Fukushima.Pref.CEC.00014,228,2015,7,23,12,0,JST,2015.560274,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"5,765 ",124 ,Bq kg-1,134Cs,=,"1,469 ",66 ,Bq kg-1,river,Ouse,W8202010171,56,Day,8.95 ,g,22
10.34355/Fukushima.Pref.CEC.00014,229,2015,8,27,12,0,JST,2015.654566,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"5,902 ",130 ,Bq kg-1,134Cs,=,"1,397 ",65 ,Bq kg-1,river,Ouse,W8202010171,35,Day,8.12 ,g,22
10.34355/Fukushima.Pref.CEC.00014,230,2015,10,6,12,0,JST,2015.763699,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"2,846 ",60 ,Bq kg-1,134Cs,=,688 ,32 ,Bq kg-1,river,Ouse,W8202010171,40,Day,11.80 ,g,22
10.34355/Fukushima.Pref.CEC.00014,231,2015,12,4,12,0,JST,2015.924886,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"1,579 ",60 ,Bq kg-1,134Cs,=,407 ,35 ,Bq kg-1,river,Ouse,W8202010171,59,Day,3.43 ,g,22
10.34355/Fukushima.Pref.CEC.00014,232,2016,1,28,12,0,JST,2016.073973,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"1,886 ",44 ,Bq kg-1,134Cs,=,421 ,23 ,Bq kg-1,river,Ouse,W8202010171,55,Day,7.41 ,g,22
10.34355/Fukushima.Pref.CEC.00014,233,2016,2,16,12,0,JST,2016.124429,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"4,782 ",110 ,Bq kg-1,134Cs,=,"1,070 ",71 ,Bq kg-1,river,Ouse,W8202010171,19,Day,0.26 ,g,22
10.34355/Fukushima.Pref.CEC.00014,234,2016,4,13,12,0,JST,2016.282877,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"3,788 ",142 ,Bq kg-1,134Cs,=,931 ,85 ,Bq kg-1,river,Ouse,W8202010171,57,Day,1.07 ,g,22
10.34355/Fukushima.Pref.CEC.00014,235,2016,6,10,12,0,JST,2016.441324,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"5,398 ",268 ,Bq kg-1,134Cs,=,"1,275 ",149 ,Bq kg-1,river,Ouse,W8202010171,58,Day,1.40 ,g,22
10.34355/Fukushima.Pref.CEC.00014,236,2016,8,5,12,0,JST,2016.594292,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"5,910 ",103 ,Bq kg-1,134Cs,=,"1,085 ",46 ,Bq kg-1,river,Ouse,W8202010171,56,Day,20.47 ,g,22
10.34355/Fukushima.Pref.CEC.00014,237,2016,9,29,12,0,JST,2016.743379,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"3,377 ",110 ,Bq kg-1,134Cs,=,639 ,50 ,Bq kg-1,river,Ouse,W8202010171,55,Day,9.23 ,g,22
10.34355/Fukushima.Pref.CEC.00014,238,2016,12,20,12,0,JST,2016.968721,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"4,812 ",280 ,Bq kg-1,134Cs,=,816 ,147 ,Bq kg-1,river,Ouse,W8202010171,82,Day,0.58 ,g,22
10.34355/Fukushima.Pref.CEC.00014,239,2017,2,27,12,0,JST,2017.154566,N,1,37,24,54,37.415,E,1,140,21,41,140.3613889,1,231,m,Suspended Matter,137Cs,=,"1,222 ",42 ,Bq kg-1,134Cs,=,191 ,29 ,Bq kg-1,river,Ouse,W8202010171,69,Day,0.44 ,g,22
10.34355/Fukushima.Pref.CEC.00014,240,2015,4,30,12,0,JST,2015.329452,N,1,37,36,12,37.60333333,E,1,140,57,18,140.955,1,25.5,m,Suspended Matter,137Cs,=,"21,673 ",327 ,Bq kg-1,134Cs,=,"6,543 ",198 ,Bq kg-1,river,Ota,W0700110001,106,Day,1.49 ,g,23
10.34355/Fukushima.Pref.CEC.00014,241,2015,6,17,12,0,JST,2015.460502,N,1,37,36,12,37.60333333,E,1,140,57,18,140.955,1,25.5,m,Suspended Matter,137Cs,=,"28,863 ",490 ,Bq kg-1,134Cs,=,"8,095 ",289 ,Bq kg-1,river,Ota,W0700110001,48,Day,0.85 ,g,23
